 I am thoroughly disappointed that Penny and Leonard are still not together and that Penny just broke my heart with one sentence.,Negative
 i am very dissapointed,Negative
 i am very happy today! and i don't why?      ,Positive
 I am what I say I am.....I am Yashawini.....a successful woman,Positive
 I ate the top of the cake and went on FB ..shiT,Negative
 I ate too much today.,Negative
 I ate too much. Now I can't sleep because I feel sick...and there are a lot of sirens.,Negative
 I aways feel terrible when my friends get yelled at.,Negative
 I be cool,Positive
 i beat you video on youtube,Positive
 i beeeeen sayin when my last days were heffer!!! lol lol next time forsure when u and @nessb0o graduate in 10 years,Negative
"' I believe in you my love, and your imaginary world.' Nightnight world  Sending love out there.",Positive
 I bet Andy thinks i'm a crazy loser http://tinyurl.com/op8w5a,Negative
" I bet you were with him! @PITX08 oh, follow @fxxxmylife ",Positive
 i bit my cheek and now it's bleeding. gross.,Negative
 I bought a Torchwood book yesterday and nearly a Dr Who one but it was in the kids bit and my friend was laughing about it ;(,Positive
 i broke my laptop's screen by accident there's now a big purple line going diagonaly across my screen ,Negative
 i broke my microphone ,Negative
 i burn my tounge,Negative
 I burned my quesadilla.,Negative
" I burnt my hand baking, it hurts.ouch.",Negative
 i Call you,Positive
 i came home and didnt have anyone to tell how my day was to,Negative
"- I can almost hear my wallet saying &quot;I'm here, I'm here!&quot;... but I can't find her!  ",Negative
 I can already tell that it's going to be one of *those* days...,Negative
 I can find my eye shadow pursh!! :'(,Negative
" I can only think of one way to get out of this stupid loop of shitty moods, and I don't wanna do it...",Negative
 I can see my hair all over the floor...,Negative
 I can t find my sister on twitter...,Negative
" I cannot print from Ubuntu to my Samsung printer, something called Splix sucks this time.",Negative
" i Cant Be Friend Her Em,",Positive
 i can't believe i get sick on the first week of school.. 20 more days and then i'm outta there. ugh i hope i get better soon,Negative
 I cant believe it,Negative
 i cant believe you....,Negative
 i can't block people anymore! what's wrong!,Negative
 I can't deal with this again...,Negative
 i cant do this.,Negative
" i can't drive myself to school until december, even though i'll be eighteen already. exception?",Negative
 I can't even explain it,Negative
 i cant fall asleep.,Negative
 I can't find anybody to rip this song for me off Myspace.,Negative
 I cant find my connector for my cameraa!!!  Where is itt?!?!?!?!,Negative
- I can't find my name badge ,Negative
 I can't find one of the puppies. And I'm gonna be late for school. HATE MONDAYS!,Negative
 I can't find pistachio ice cream at my store,Negative
 I can't focus. Getting myself into trouble now.,Negative
 i cant get kristen srewart to add me lol she prob  thinks im a stalker lol,Negative
 I cant get ma rarse outa bed. I NEED 2 get sum work done!,Negative
 I can't get my new picture to show up,Negative
 i cant get photos to save for my twitter layout...argh...,Negative
 I can't get to sleep... I'm also doing some serious thinking... LK should do an album... #littlekuribohYGOASsoundtrackalbum anyone? =],Negative
 i cant go a la mcmeeting ,Negative
 i cant go one more day with out her i love her too much,Negative
 i cant go to miley cyrus tour 2009 because i would be on a wedding !,Negative
 I can't go to sleep. Thinking about too much stuff.,Negative
 i cant go to work until 7... that means 2 hours less... tear,Negative
 i can't go. too much to do.,Negative
 i cant guys. my computer got taken away    i'm on my moms phone,Negative
 I can't hear a damn word that TBS is singing ,Negative
 I cant make it today,Negative
 I can't open my YM account ! Grr.,Negative
 I can't play spymaster anymore. The page just keeps loading without ever actually doing so. So sad. WTF?!,Negative
 i cant see anything!!!!!! Im from spain and i cant see it!!! It isnt fair!,Negative
 i can't see my mom this mother's day,Negative
" i cant sleep, i dont deserve this .... N you know it ",Negative
 I Cant Stand Ma Brother He Got The New Jordans I Want... *tear*,Negative
" i can't stand Ravenna, but tonight it's really nice.",Positive
 i cant stop being sad,Negative
" I can't stop crying. I'm horrible to my husband and putting him off, I know, I feel like I'm driving him away  I can't help it",Negative
 I cant take the hurt...,Negative
 i can't tell if he was crying.,Negative
 I cant tomorrow some other time,Negative
 i can't type! my mad typing skills are screwed! this damn papercut!,Negative
 i cant upload my pic...,Negative
" i can't upload my picture, it keeps saying, &quot;It's too big&quot; the maximum is 700k but my pic waz only 17k. ?????????? HELP!",Negative
" I can't use the camera, my mother needs it, I had a great Idea too. D:",Negative
 I can't wait only 3 more days left.,Negative
 I can't wait til my lil man is here...11 more weeks!,Negative
 i can't wait to go home and watch danny phantom! While talking to stephen ,Positive
 I can't wait to go to Las Vegas! 20 more days! OMG!,Positive
- I can't wait to JDM my RSXy  be ready to race this badass chick! Yall aint ready.,Positive
 i cant wait to leave! lol,Positive
 i cant wait to shower off all the dust on my body from my room! ARGH,Negative
 I Cant wait to watch britians got talent !!!!!! I dont like holly :O,Positive
 I can't waite to I have a hubby and little one to come home to,Negative
 i cant watch skins! mum is in the loungeroom she wont leave!,Negative
 I cantt sleep -averi tweeting from moms phone,Negative
" I caught up. I WANT MOREEE! Ugh, fuck JAH-PAN, they need to produce more chapters so I can keep reading NARUTO &gt;:[",Negative
 I changed my mind ,Negative
" I cheer myself up when I'm down by listening to my playlist called, Genius: Ballads and Cellos. I love my iPod and my taste of music.",Positive
 i close my eyes nd i see your face..:/ whens it gonna stop? ::sigh times 5::,Negative
 i could be at a movie right now with someone...,Negative
 i could cry at how nice dannys voice sounds on radio one (L),Positive
 I couldn't eat my strawberry ice cream. My tummy hurts.,Negative
" I couldn't go to Tower Records to buy LINES,VINES AND TRYING TIMES.... ",Negative
 I COULDN'T HELP IT.,Negative
 I couldv'e taken a class from THE Ryan Feng... Sadness...Aw well! Ima learn from Mike Song and Tony Tran! Thassright people!,Negative
 i cried over jon and kate ... i think that makes me pretty lame haha,Negative
 I cut my hair,Negative
 I cut myself in like 3 different places. Sucky much.?,Negative
 i dare you to ask for it like that.,Positive
 I did it AGAIN! Agh! Should I just NOT sleep?! Ily so much Jess  I didn't mean to...,Negative
 I did my chores like a good girl,Positive
 i did not even know i had more exams next week,Negative
" I did not get to see Beth, Rachel or Ginny today.... I'll see them tomorrow.",Negative
 i did not like the way i was awakened today,Negative
" I didn't expect for it to arrive this soon, my AHA card that is. Yesss!",Positive
 I Didnt Expect My Niqht O2 End This Early..,Negative
" I didn't get caught.. xD I even fixed my mom's seat, the radio station, and filled up the gas tank with what I used to drive to MD =|",Negative
 i didnt get head boy. Oh well...x,Negative
 I didn't get picked for any show!!! Boehoe!,Negative
" i didn't get to cook, instead had dogs... it was ok, i guess. kinda tired but not sleepy :-s btw i so &lt;3 my new book lol",Negative
" i didnt go shopping, but i am going to burbank again!",Negative
 I didn't go to school. Again. My head hurts so bad. Again. This sucks. Again.,Negative
 i didn't know.,Negative
 i didn't want justine to go...will sam ever get eliminated &gt;.&lt; #masterchef,Negative
 i dislike my family on my mom's side. I dislike visiting them.,Negative
 I dislike myself right now. Maybe A Letter To You will help a bit. Gonna lay down : /,Negative
" I dislike this immensely, i lol at the fact I can spell immensely... thank you Lauren haha",Negative
" I dnt knw, i feel lke i shuld try.",Negative
 i dnt want it! Just revenge.,Negative
" I Do It Every Day, I Fail Even More",Negative
" I do look like luda, ugh.",Negative
" i do not feel good today, Goodmorning..",Negative
 i don't even know.,Negative
 i dont feel all that great. my head is gonna explode,Negative
 i don't feel good,Negative
 I don't feel good again! Wth?,Negative
 i dont feel good at all my tummy and head hurts really bad (((,Negative
 I don't feel good. @koolbanana12 will you go to work for me tomorrow? My throat hurts. ,Negative
 i don't feel good. I want some partyrings &amp;&amp; starbucks,Negative
 i dont feel so good ,Negative
 I don't feel too good,Negative
 i dont fell happy right now ,Negative
 I don't have any decent looking ones at all. I don't want to wear mine and look like a big dork,Negative
 I dont have lunch money,Negative
" I don't have the guts!!???,??!!!!",Negative
 i dont know how to do that fringe braidy thing ,Negative
 I dont know how to get the output type from nast and tsp01 tables... but tomorrow i will find that,Negative
 i dont know wer we went wrong,Negative
 I don't know what I did. @myhaloromance,Negative
 I don't know what I'm going to do,Negative
 I don't know what my problem is..:/,Negative
 i don't know what to put.,Negative
 I don't know what to say but ,Negative
 I don't know what to wear....,Negative
 i don't know why but i'm really sad and worried at the moment.,Negative
 I DON'T KNOW WHY I CAN'T DM FROM MY PHONE. THIS SUCK.,Positive
 I dont know why I just lost 2 followers!,Negative
 i don't know why i'm sad and worried at the moment. i really don't know.,Negative
" i don't know, darlin. I'm so sorry. I wish i had what you need to make everything right.",Negative
 I don't know..,Negative
 i don't know...?,Negative
 I don't like cleaning,Negative
 i don't like crying.,Negative
 i dont like it when people dont text back ~Tim~,Negative
 I dont like strapless bras either.,Negative
 i dont like that phone anymore...,Negative
 i dont like the fact my gay best friend is in tears... â™¥,Negative
 i dont like this anymore. i just wana sleep,Negative
 i don't like thunderstorms! just let me hide!,Negative
 i don't like your livejournal because you don't use fancy words like that in real life.,Negative
 I don't really wanna do this...love stinks sometimes.,Negative
 I don't think I can call myself &quot;prize winning&quot;,Negative
 I don't think I was wrong no matter what nobody says I really didn't want da bread I just wanted my pancakes didn't want to waist da food,Negative
 i don't think i'll be able to wear my hair extensions all week i don't have enough time to put them on really busy week,Negative
